step,time,old_pos,new_pos,step_pnl,portfolio_value
128,2023-05-09 09:59:00,[ 0.19417384 -0.03413148 -0.11135132 -0.01040213 -0.254829  ],[ 0.20526777 -0.05041928 -0.06272142  0.1883691  -0.19348393],73.93620988750521,96937.2453538669
129,2023-05-09 10:59:00,[ 0.20526777 -0.05041928 -0.06272142  0.1883691  -0.19348393],[-0.21649905 -0.10079861  0.1179741   0.27849758 -0.26860633],-15.288419631386887,96921.95693423552
130,2023-05-09 11:59:00,[-0.21649905 -0.10079861  0.1179741   0.27849758 -0.26860633],[ 0.11829098 -0.02978066 -0.12553225  0.09921301 -0.12099598],67.9609917898409,96989.91792602536
131,2023-05-09 12:59:00,[ 0.11829098 -0.02978066 -0.12553225  0.09921301 -0.12099598],[-0.12148833 -0.16173334 -0.02922784  0.30395296 -0.05652735],136.3158603461007,97126.23378637146
132,2023-05-09 13:59:00,[-0.12148833 -0.16173334 -0.02922784  0.30395296 -0.05652735],[-0.25227275 -0.1792988   0.16253573  0.11087303 -0.42437968],48.49371969980587,97174.72750607127
133,2023-05-09 14:59:00,[-0.25227275 -0.1792988   0.16253573  0.11087303 -0.42437968],[-0.26632878  0.00666734 -0.02282121 -0.02864106  0.10516922],125.72006772582282,97300.4475737971
134,2023-05-09 15:59:00,[-0.26632878  0.00666734 -0.02282121 -0.02864106  0.10516922],[-0.14957999 -0.14641044  0.13377666 -0.14143845 -0.20170695],213.27056799569334,97513.7181417928
135,2023-05-09 16:59:00,[-0.14957999 -0.14641044  0.13377666 -0.14143845 -0.20170695],[ 0.15123601  0.25963682 -0.2632268  -0.03187343  0.27767736],269.60208878018227,97783.32023057298
136,2023-05-09 17:59:00,[ 0.15123601  0.25963682 -0.2632268  -0.03187343  0.27767736],[ 0.3505125   0.08525833 -0.07300722 -0.07758705 -0.15273614],-89.92804801966071,97693.39218255332
137,2023-05-09 18:59:00,[ 0.3505125   0.08525833 -0.07300722 -0.07758705 -0.15273614],[ 0.11330402 -0.1356832   0.09170131  0.05500066 -0.49912316],-50.522553988077114,97642.86962856524
138,2023-05-09 19:59:00,[ 0.11330402 -0.1356832   0.09170131  0.05500066 -0.49912316],[ 0.24918656  0.09737259 -0.20181501 -0.06092796  0.10639746],169.9717719513497,97812.84140051658
139,2023-05-09 20:59:00,[ 0.24918656  0.09737259 -0.20181501 -0.06092796  0.10639746],[ 0.46641272  0.01428599 -0.02748863 -0.09663291 -0.16092011],71.16179683207544,97884.00319734866
140,2023-05-09 21:59:00,[ 0.46641272  0.01428599 -0.02748863 -0.09663291 -0.16092011],[ 0.23566882  0.09366091 -0.1292879   0.08629693 -0.08407795],263.63984694916775,98147.64304429783
141,2023-05-09 22:59:00,[ 0.23566882  0.09366091 -0.1292879   0.08629693 -0.08407795],[-0.17905034 -0.1324399   0.09246399  0.10349435 -0.07329107],31.14779175767611,98178.7908360555
142,2023-05-09 23:59:00,[-0.17905034 -0.1324399   0.09246399  0.10349435 -0.07329107],[ 0.2971489   0.03656382 -0.17189503  0.09948489 -0.06966792],-2.6858353193272393,98176.10500073618
143,2023-05-10 00:59:00,[ 0.2971489   0.03656382 -0.17189503  0.09948489 -0.06966792],[-0.22193278  0.04362472 -0.11000361  0.19315761  0.19658354],-4.340414485305736,98171.76458625087
144,2023-05-10 01:59:00,[-0.22193278  0.04362472 -0.11000361  0.19315761  0.19658354],[ 0.03400856 -0.18890427 -0.03221487  0.3626467  -0.3694659 ],-70.50590531875287,98101.25868093211
145,2023-05-10 02:59:00,[ 0.03400856 -0.18890427 -0.03221487  0.3626467  -0.3694659 ],[ 0.13249502 -0.12744802  0.05266777 -0.11359563 -0.1598009 ],-308.83528476321203,97792.4233961689
146,2023-05-10 03:59:00,[ 0.13249502 -0.12744802  0.05266777 -0.11359563 -0.1598009 ],[-0.29696667  0.16565782 -0.08805926  0.01382765  0.3368631 ],-1.0499891495636149,97791.37340701935
147,2023-05-10 04:59:00,[-0.29696667  0.16565782 -0.08805926  0.01382765  0.3368631 ],[-0.4297666  -0.25184155  0.08457249  0.36129883 -0.19644125],-44.58466505316056,97746.78874196619
148,2023-05-10 05:59:00,[-0.4297666  -0.25184155  0.08457249  0.36129883 -0.19644125],[-0.3097861  -0.24799718  0.06631592  0.20645028 -0.14175388],111.5948459877033,97858.38358795388
149,2023-05-10 06:59:00,[-0.3097861  -0.24799718  0.06631592  0.20645028 -0.14175388],[-0.30178967 -0.10667507  0.04340928  0.07673113  0.10997526],6.093641061960771,97864.47722901584
150,2023-05-10 07:59:00,[-0.30178967 -0.10667507  0.04340928  0.07673113  0.10997526],[-0.29823336 -0.04622211 -0.03497829  0.11692613  0.17857344],-11.44977000436485,97853.02745901147
151,2023-05-10 08:59:00,[-0.29823336 -0.04622211 -0.03497829  0.11692613  0.17857344],[ 0.10829623 -0.05974934  0.01128245 -0.00956304 -0.34865275],82.58252701590587,97935.60998602738
152,2023-05-10 09:59:00,[ 0.10829623 -0.05974934  0.01128245 -0.00956304 -0.34865275],[-0.48127654 -0.02361714  0.12053778  0.22135709 -0.05440592],159.5526315730339,98095.16261760042
153,2023-05-10 10:59:00,[-0.48127654 -0.02361714  0.12053778  0.22135709 -0.05440592],[-0.14688934 -0.35371947  0.16632919  0.09273309 -0.4609157 ],49.332633935116,98144.49525153554
154,2023-05-10 11:59:00,[-0.14688934 -0.35371947  0.16632919  0.09273309 -0.4609157 ],[-0.21790914  0.10016156 -0.02355094  0.00625795 -0.00296991],314.5889056270385,98459.08415716258
155,2023-05-10 12:59:00,[-0.21790914  0.10016156 -0.02355094  0.00625795 -0.00296991],[ 0.3026659   0.16638727 -0.24463981  0.03833717  0.06667455],-145.15488631578134,98313.9292708468
156,2023-05-10 13:59:00,[ 0.3026659   0.16638727 -0.24463981  0.03833717  0.06667455],[ 0.18983585  0.10276444 -0.19737193  0.1527329   0.09691209],79.80391483529061,98393.73318568208
157,2023-05-10 14:59:00,[ 0.18983585  0.10276444 -0.19737193  0.1527329   0.09691209],[ 0.14098743 -0.12885635  0.09392353  0.03293609 -0.49335948],45.38935117475237,98439.12253685684
158,2023-05-10 15:59:00,[ 0.14098743 -0.12885635  0.09392353  0.03293609 -0.49335948],[-0.00339052  0.121264   -0.08545386 -0.05424363  0.01269013],-19.895339214929137,98419.22719764191
159,2023-05-10 16:59:00,[-0.00339052  0.121264   -0.08545386 -0.05424363  0.01269013],[ 0.2278783  -0.09689995  0.0501719  -0.11787134 -0.21347795],18.737095080436895,98437.96429272235
160,2023-05-10 17:59:00,[ 0.2278783  -0.09689995  0.0501719  -0.11787134 -0.21347795],[ 0.1687416  -0.01377146 -0.00220344  0.02910795 -0.21993384],-173.91319981918028,98264.05109290317
161,2023-05-10 18:59:00,[ 0.1687416  -0.01377146 -0.00220344  0.02910795 -0.21993384],[-0.2983356  -0.13846965  0.13397983  0.21802053 -0.20964435],104.05832250991871,98368.1094154131
162,2023-05-10 19:59:00,[-0.2983356  -0.13846965  0.13397983  0.21802053 -0.20964435],[-0.12681338 -0.13108125 -0.00904743  0.26078185 -0.32880968],34.25180289983018,98402.36121831293
163,2023-05-10 20:59:00,[-0.12681338 -0.13108125 -0.00904743  0.26078185 -0.32880968],[-0.2507289   0.09054875 -0.06115646  0.08504348  0.01702357],169.04885598851422,98571.41007430144
164,2023-05-10 21:59:00,[-0.2507289   0.09054875 -0.06115646  0.08504348  0.01702357],[ 0.03106984 -0.2111833   0.09565023 -0.04753383 -0.35022342],60.752549617488235,98632.16262391894
165,2023-05-10 22:59:00,[ 0.03106984 -0.2111833   0.09565023 -0.04753383 -0.35022342],[-0.08049456  0.10343356 -0.10725606 -0.03745156  0.26303893],52.589576912903766,98684.75220083183
0,2023-05-11 01:59:00,[0. 0. 0. 0. 0.],[ 0.05265124  0.29019886 -0.1779286   0.12633443  0.06299418],0.0,98684.75220083183
1,2023-05-11 02:59:00,[ 0.05265124  0.29019886 -0.1779286   0.12633443  0.06299418],[-0.13079108  0.30687535 -0.09567843  0.25412434 -0.07684489],24.199865309495955,98708.95206614133
2,2023-05-11 03:59:00,[-0.13079108  0.30687535 -0.09567843  0.25412434 -0.07684489],[ 0.1319191   0.25457767 -0.18132968  0.14450338  0.0651593 ],-195.85345795003542,98513.09860819129
3,2023-05-11 04:59:00,[ 0.1319191   0.25457767 -0.18132968  0.14450338  0.0651593 ],[ 0.01174773 -0.01351014  0.09382484 -0.17671311  0.21774402],-84.41651410280546,98428.68209408848
4,2023-05-11 05:59:00,[ 0.01174773 -0.01351014  0.09382484 -0.17671311  0.21774402],[-0.1524886  -0.30518112 -0.17118807 -0.04250795 -0.0635749 ],213.74083882648998,98642.42293291497
5,2023-05-11 06:59:00,[-0.1524886  -0.30518112 -0.17118807 -0.04250795 -0.0635749 ],[-0.29044372 -0.00906158 -0.10904347  0.11848156 -0.02210764],-152.4848841564941,98489.93804875847
6,2023-05-11 07:59:00,[-0.29044372 -0.00906158 -0.10904347  0.11848156 -0.02210764],[-0.05606763  0.11141153  0.06783795  0.2662337  -0.32309884],-4.746478131089229,98485.19157062739
7,2023-05-11 08:59:00,[-0.05606763  0.11141153  0.06783795  0.2662337  -0.32309884],[ 0.14076534  0.12008826 -0.1062076   0.18150768 -0.26006326],22.942358350913125,98508.1339289783
8,2023-05-11 09:59:00,[ 0.14076534  0.12008826 -0.1062076   0.18150768 -0.26006326],[ 0.1578532   0.13994199 -0.13076559 -0.13472715  0.3236969 ],37.390975874962365,98545.52490485327
9,2023-05-11 10:59:00,[ 0.1578532   0.13994199 -0.13076559 -0.13472715  0.3236969 ],[-0.0667793   0.32033962  0.14444132  0.16605641 -0.04612188],-197.7101753859302,98347.81472946734
10,2023-05-11 11:59:00,[-0.0667793   0.32033962  0.14444132  0.16605641 -0.04612188],[ 0.06229411  0.15377958 -0.18525296  0.04757218  0.16867767],-12.775231657686602,98335.03949780966
11,2023-05-11 12:59:00,[ 0.06229411  0.15377958 -0.18525296  0.04757218  0.16867767],[ 0.05703443 -0.1148859   0.04635653 -0.16438788  0.08390569],-414.17217602239816,97920.86732178726
12,2023-05-11 13:59:00,[ 0.05703443 -0.1148859   0.04635653 -0.16438788  0.08390569],[ 0.04871201  0.5         0.08274379  0.28804088 -0.11334067],306.24260536673296,98227.10992715399
13,2023-05-11 14:59:00,[ 0.04871201  0.5         0.08274379  0.28804088 -0.11334067],[ 0.13413689 -0.00827307 -0.27143636  0.0161703   0.14720099],549.8139165427041,98776.92384369668
14,2023-05-11 15:59:00,[ 0.13413689 -0.00827307 -0.27143636  0.0161703   0.14720099],[-0.24444427 -0.21070118 -0.04871906 -0.04404036 -0.04394869],-350.6363436642985,98426.28750003238
15,2023-05-11 16:59:00,[-0.24444427 -0.21070118 -0.04871906 -0.04404036 -0.04394869],[-0.07626916 -0.38996854 -0.11061714 -0.13637912 -0.05734756],-58.09700517038277,98368.190494862
16,2023-05-11 17:59:00,[-0.07626916 -0.38996854 -0.11061714 -0.13637912 -0.05734756],[-0.13138695 -0.25155574 -0.01391086 -0.2053906   0.10118299],-569.9186008611612,97798.27189400085
17,2023-05-11 18:59:00,[-0.13138695 -0.25155574 -0.01391086 -0.2053906   0.10118299],[-0.01159829  0.4069261   0.0998115   0.25722298 -0.14204617],427.9656566866632,98226.23755068751
18,2023-05-11 19:59:00,[-0.01159829  0.4069261   0.0998115   0.25722298 -0.14204617],[ 0.00486441  0.25236148 -0.112941    0.11853755  0.1295898 ],122.88112315570423,98349.11867384322
19,2023-05-11 20:59:00,[ 0.00486441  0.25236148 -0.112941    0.11853755  0.1295898 ],[1.9169971e-04 3.5097826e-01 2.1530457e-01 1.0473830e-01 5.1698193e-02],-269.5982354865012,98079.52043835672
20,2023-05-11 21:59:00,[1.9169971e-04 3.5097826e-01 2.1530457e-01 1.0473830e-01 5.1698193e-02],[-0.02313946  0.2881374   0.19288409  0.05173182  0.1331163 ],-195.6004062631748,97883.92003209355
21,2023-05-11 22:59:00,[-0.02313946  0.2881374   0.19288409  0.05173182  0.1331163 ],[0.04945054 0.46912587 0.15258989 0.19358827 0.04120453],-302.66894033404236,97581.2510917595
22,2023-05-11 23:59:00,[0.04945054 0.46912587 0.15258989 0.19358827 0.04120453],[ 0.12052226 -0.01539677  0.08686529  0.06899083 -0.16943546],-250.45261584776014,97330.79847591175
23,2023-05-12 00:59:00,[ 0.12052226 -0.01539677  0.08686529  0.06899083 -0.16943546],[ 0.00586576  0.2946417   0.15874593  0.16553463 -0.10384256],4.722681015209588,97335.52115692696
24,2023-05-12 01:59:00,[ 0.00586576  0.2946417   0.15874593  0.16553463 -0.10384256],[ 0.21160404  0.05012347 -0.19845575 -0.07191966  0.14746387],193.81247498587362,97529.33363191283
25,2023-05-12 02:59:00,[ 0.21160404  0.05012347 -0.19845575 -0.07191966  0.14746387],[-0.06649322  0.01134673  0.01492601 -0.2611508   0.4089256 ],98.86442318389923,97628.19805509673
26,2023-05-12 03:59:00,[-0.06649322  0.01134673  0.01492601 -0.2611508   0.4089256 ],[-0.15826587 -0.33747777 -0.01501223 -0.3533455   0.37139827],-350.4992735799091,97277.69878151682
27,2023-05-12 04:59:00,[-0.15826587 -0.33747777 -0.01501223 -0.3533455   0.37139827],[-0.23515832  0.42000607  0.13889095  0.20648211  0.09799911],636.4910202861754,97914.189801803
28,2023-05-12 05:59:00,[-0.23515832  0.42000607  0.13889095  0.20648211  0.09799911],[-0.07126807  0.27389258  0.1316934   0.33644196 -0.26672935],-169.95553184403022,97744.23426995898
29,2023-05-12 06:59:00,[-0.07126807  0.27389258  0.1316934   0.33644196 -0.26672935],[-0.00693993  0.22684683  0.21178156  0.14993808 -0.04462057],96.64266031851022,97840.87693027749
30,2023-05-12 07:59:00,[-0.00693993  0.22684683  0.21178156  0.14993808 -0.04462057],[ 0.08135766 -0.0405057   0.02601578  0.10088547 -0.28621566],197.2769143974195,98038.1538446749
31,2023-05-12 08:59:00,[ 0.08135766 -0.0405057   0.02601578  0.10088547 -0.28621566],[-0.15809236  0.13649431 -0.03843274 -0.01444005  0.2923543 ],99.34225588830395,98137.4961005632
32,2023-05-12 09:59:00,[-0.15809236  0.13649431 -0.03843274 -0.01444005  0.2923543 ],[ 0.00623668 -0.07368727 -0.04152264  0.08202171 -0.17302391],-106.30124413556092,98031.19485642764
33,2023-05-12 10:59:00,[ 0.00623668 -0.07368727 -0.04152264  0.08202171 -0.17302391],[ 0.17117086  0.37181002 -0.18566957  0.1302678   0.09639733],-17.8217770596717,98013.37307936797
34,2023-05-12 11:59:00,[ 0.17117086  0.37181002 -0.18566957  0.1302678   0.09639733],[ 0.08987963  0.20175795 -0.13189402  0.23857027 -0.24267583],4.04511992134851,98017.41819928931
35,2023-05-12 12:59:00,[ 0.08987963  0.20175795 -0.13189402  0.23857027 -0.24267583],[-0.14284706 -0.0065277  -0.09382977  0.06360298 -0.14960246],84.89004910682797,98102.30824839615
36,2023-05-12 13:59:00,[-0.14284706 -0.0065277  -0.09382977  0.06360298 -0.14960246],[ 0.01158883 -0.05059643  0.00975546 -0.15864965  0.19660243],14.660370814543295,98116.96861921069
37,2023-05-12 14:59:00,[ 0.01158883 -0.05059643  0.00975546 -0.15864965  0.19660243],[-0.09715194 -0.03908053 -0.24591115  0.03604203  0.07185627],58.809564264494185,98175.77818347518
38,2023-05-12 15:59:00,[-0.09715194 -0.03908053 -0.24591115  0.03604203  0.07185627],[ 0.01184673 -0.06636549 -0.04445057 -0.10664615  0.10380597],-87.93152059197624,98087.84666288321
39,2023-05-12 16:59:00,[ 0.01184673 -0.06636549 -0.04445057 -0.10664615  0.10380597],[ 0.06320512  0.32547885  0.07337578  0.28317457 -0.16731603],43.950272490856534,98131.79693537406
40,2023-05-12 17:59:00,[ 0.06320512  0.32547885  0.07337578  0.28317457 -0.16731603],[ 0.30389923  0.24859557 -0.1893669   0.01747838  0.15908892],-150.9699876942204,97980.82694767985
41,2023-05-12 18:59:00,[ 0.30389923  0.24859557 -0.1893669   0.01747838  0.15908892],[ 0.01387028 -0.01041286 -0.21537384 -0.05338296  0.07605433],-25.012455102522434,97955.81449257732
42,2023-05-12 19:59:00,[ 0.01387028 -0.01041286 -0.21537384 -0.05338296  0.07605433],[-0.12968636 -0.20519046 -0.1472412  -0.02471756 -0.08741415],-8.355202773023322,97947.4592898043
43,2023-05-12 20:59:00,[-0.12968636 -0.20519046 -0.1472412  -0.02471756 -0.08741415],[-0.07971899  0.25969872  0.0395854  -0.05438846  0.33189237],211.63779320393363,98159.09708300824
44,2023-05-12 21:59:00,[-0.07971899  0.25969872  0.0395854  -0.05438846  0.33189237],[ 0.04150459 -0.1854156  -0.11532719 -0.11293736  0.07592   ],54.01401318918201,98213.11109619742
45,2023-05-12 22:59:00,[ 0.04150459 -0.1854156  -0.11532719 -0.11293736  0.07592   ],[-0.12112291  0.3880425   0.03121628  0.218261   -0.0555478 ],68.42689075475694,98281.53798695217
46,2023-05-12 23:59:00,[-0.12112291  0.3880425   0.03121628  0.218261   -0.0555478 ],[ 0.07677115 -0.17703414  0.04110204 -0.18581699  0.23387444],-34.795179709593725,98246.74280724258
47,2023-05-13 00:59:00,[ 0.07677115 -0.17703414  0.04110204 -0.18581699  0.23387444],[ 0.15703912 -0.00447295  0.01808128 -0.04808324 -0.0007649 ],219.93077133809436,98466.67357858068
48,2023-05-13 01:59:00,[ 0.15703912 -0.00447295  0.01808128 -0.04808324 -0.0007649 ],[ 0.00928321  0.34395728 -0.20833549  0.15680192  0.03041174],-35.04725757624466,98431.62632100444
49,2023-05-13 02:59:00,[ 0.00928321  0.34395728 -0.20833549  0.15680192  0.03041174],[-0.02908322  0.02152495 -0.01975753 -0.03566828  0.09913304],10.790861962194539,98442.41718296663
50,2023-05-13 03:59:00,[-0.02908322  0.02152495 -0.01975753 -0.03566828  0.09913304],[-0.00911433 -0.18421008 -0.20409587 -0.0618557   0.00904585],-3.7134423295304413,98438.7037406371
51,2023-05-13 04:59:00,[-0.00911433 -0.18421008 -0.20409587 -0.0618557   0.00904585],[ 0.04055207  0.06060011  0.01603014 -0.13311026  0.32767737],-4.644350519860026,98434.05939011724
52,2023-05-13 05:59:00,[ 0.04055207  0.06060011  0.01603014 -0.13311026  0.32767737],[-0.0636751  -0.21436417 -0.01842597 -0.21439606  0.09815244],-26.512266121635733,98407.54712399561
53,2023-05-13 06:59:00,[-0.0636751  -0.21436417 -0.01842597 -0.21439606  0.09815244],[ 0.08455899  0.06545382 -0.10098927  0.05602894 -0.07953604],79.41628142819596,98486.96340542381
54,2023-05-13 07:59:00,[ 0.08455899  0.06545382 -0.10098927  0.05602894 -0.07953604],[-0.14591108  0.1388107   0.18462981 -0.04158531  0.07808083],14.041190304611348,98501.00459572842
55,2023-05-13 08:59:00,[-0.14591108  0.1388107   0.18462981 -0.04158531  0.07808083],[-0.12644051 -0.01188888 -0.14699064  0.04651733  0.00474609],46.0530542728098,98547.05765000122
56,2023-05-13 09:59:00,[-0.12644051 -0.01188888 -0.14699064  0.04651733  0.00474609],[-0.17629874  0.1250782   0.2506178   0.04274408  0.04102808],-21.222490160894225,98525.83515984032
57,2023-05-13 10:59:00,[-0.17629874  0.1250782   0.2506178   0.04274408  0.04102808],[ 0.06950541 -0.04984093 -0.10810207  0.03904112 -0.09351937],61.31744341959963,98587.15260325992
58,2023-05-13 11:59:00,[ 0.06950541 -0.04984093 -0.10810207  0.03904112 -0.09351937],[ 0.13714842  0.23523608 -0.08589341  0.11087162 -0.05415152],0.4270322518786447,98587.5796355118
59,2023-05-13 12:59:00,[ 0.13714842  0.23523608 -0.08589341  0.11087162 -0.05415152],[ 0.01394299 -0.1951003  -0.23412374 -0.02203016 -0.03773456],83.01933080191625,98670.59896631372
60,2023-05-13 13:59:00,[ 0.01394299 -0.1951003  -0.23412374 -0.02203016 -0.03773456],[-0.04805662 -0.14488076 -0.21182054 -0.06913666  0.03862379],-116.54414940570432,98554.05481690801
61,2023-05-13 14:59:00,[-0.04805662 -0.14488076 -0.21182054 -0.06913666  0.03862379],[ 0.04035715  0.3062979  -0.02570386  0.03534699  0.38349375],69.10427232857305,98623.1590892366
62,2023-05-13 15:59:00,[ 0.04035715  0.3062979  -0.02570386  0.03534699  0.38349375],[0.00192091 0.23684438 0.05244727 0.05075561 0.10251118],111.43030060858665,98734.58938984518
63,2023-05-13 16:59:00,[0.00192091 0.23684438 0.05244727 0.05075561 0.10251118],[0.06660613 0.14585958 0.06305812 0.02522856 0.00120867],-91.04776243459968,98643.54162741058
64,2023-05-13 17:59:00,[0.06660613 0.14585958 0.06305812 0.02522856 0.00120867],[-0.04778455  0.12778214 -0.0262579  -0.09090479  0.29740015],49.07509999304248,98692.61672740363
65,2023-05-13 18:59:00,[-0.04778455  0.12778214 -0.0262579  -0.09090479  0.29740015],[0.05809499 0.35806543 0.04358253 0.0737505  0.2168239 ],-33.369135684097905,98659.24759171953
66,2023-05-13 19:59:00,[0.05809499 0.35806543 0.04358253 0.0737505  0.2168239 ],[ 0.04626475  0.01679309 -0.22506249  0.03979146  0.03600694],98.59053444016565,98757.8381261597
67,2023-05-13 20:59:00,[ 0.04626475  0.01679309 -0.22506249  0.03979146  0.03600694],[-0.27895743 -0.19534735 -0.0880914  -0.01351199  0.0576073 ],-82.28499533724099,98675.55313082246
68,2023-05-13 21:59:00,[-0.27895743 -0.19534735 -0.0880914  -0.01351199  0.0576073 ],[-0.21808134  0.34282798  0.06337909  0.16403244  0.14473803],80.18154662682073,98755.73467744928
69,2023-05-13 22:59:00,[-0.21808134  0.34282798  0.06337909  0.16403244  0.14473803],[-0.19269489 -0.2653488  -0.05664098 -0.18388039  0.23673505],151.39790124577678,98907.13257869505
70,2023-05-13 23:59:00,[-0.19269489 -0.2653488  -0.05664098 -0.18388039  0.23673505],[ 0.0039522   0.48649073  0.12924415  0.27468324 -0.10317473],70.2976412470072,98977.43021994205
71,2023-05-14 00:59:00,[ 0.0039522   0.48649073  0.12924415  0.27468324 -0.10317473],[ 0.11818001  0.40307242 -0.03655334  0.3429949  -0.3899906 ],-132.20159526532217,98845.22862467673
72,2023-05-14 01:59:00,[ 0.11818001  0.40307242 -0.03655334  0.3429949  -0.3899906 ],[ 0.1629226  -0.25476435 -0.2044035  -0.11523362 -0.01038861],191.13705098876255,99036.3656756655
73,2023-05-14 02:59:00,[ 0.1629226  -0.25476435 -0.2044035  -0.11523362 -0.01038861],[ 0.12951846  0.47663906  0.11045413  0.24341406 -0.10758847],187.49219765138878,99223.85787331688
74,2023-05-14 03:59:00,[ 0.12951846  0.47663906  0.11045413  0.24341406 -0.10758847],[ 0.03261753  0.05612366  0.01767179 -0.03258611  0.03091075],-79.28007241685218,99144.57780090004
75,2023-05-14 04:59:00,[ 0.03261753  0.05612366  0.01767179 -0.03258611  0.03091075],[-0.08519694  0.36229086  0.08231417  0.20118344 -0.01663081],-20.597496131671463,99123.98030476837
76,2023-05-14 05:59:00,[-0.08519694  0.36229086  0.08231417  0.20118344 -0.01663081],[-0.07230343  0.0634177   0.21099576 -0.07232554  0.15760235],-49.80821127143305,99074.17209349693
77,2023-05-14 06:59:00,[-0.07230343  0.0634177   0.21099576 -0.07232554  0.15760235],[-0.13538523 -0.17456831  0.01994965 -0.11987668  0.04123997],-18.032214272666835,99056.13987922427
78,2023-05-14 07:59:00,[-0.13538523 -0.17456831  0.01994965 -0.11987668  0.04123997],[-0.15840146 -0.35367766 -0.10453916 -0.25412476  0.21036506],-79.98493554908393,98976.15494367518
79,2023-05-14 08:59:00,[-0.15840146 -0.35367766 -0.10453916 -0.25412476  0.21036506],[-0.19598204 -0.02918112  0.20449865 -0.07566423  0.02383855],-85.74484999549836,98890.41009367969
80,2023-05-14 09:59:00,[-0.19598204 -0.02918112  0.20449865 -0.07566423  0.02383855],[-0.03808777  0.4604564   0.08755056  0.23175138 -0.03802559],-30.877546999129013,98859.53254668057
81,2023-05-14 10:59:00,[-0.03808777  0.4604564   0.08755056  0.23175138 -0.03802559],[ 0.19382142  0.20854747 -0.03176056  0.25541946 -0.24307537],-48.47788969062137,98811.05465698995
82,2023-05-14 11:59:00,[ 0.19382142  0.20854747 -0.03176056  0.25541946 -0.24307537],[ 0.22823714  0.34080464 -0.20615518  0.2687656  -0.22292992],-15.665599318617065,98795.38905767133
83,2023-05-14 12:59:00,[ 0.22823714  0.34080464 -0.20615518  0.2687656  -0.22292992],[-0.09678234  0.01754148  0.17982766  0.13808602 -0.19946028],-503.3476053766571,98292.04145229468
84,2023-05-14 13:59:00,[-0.09678234  0.01754148  0.17982766  0.13808602 -0.19946028],[-0.24371344 -0.09020787  0.00175269  0.03383361 -0.07923243],-1.833473034040491,98290.20797926064
85,2023-05-14 14:59:00,[-0.24371344 -0.09020787  0.00175269  0.03383361 -0.07923243],[ 0.14515291 -0.19166158  0.04783974 -0.19032899  0.09279593],-60.89153864326937,98229.31644061737
86,2023-05-14 15:59:00,[ 0.14515291 -0.19166158  0.04783974 -0.19032899  0.09279593],[-0.10446852  0.12874135  0.13482754  0.14778735 -0.1949293 ],437.54551558422196,98666.8619562016
87,2023-05-14 16:59:00,[-0.10446852  0.12874135  0.13482754  0.14778735 -0.1949293 ],[-0.06683383 -0.24455254 -0.0726182  -0.16693416  0.09549088],174.6384703115367,98841.50042651313
88,2023-05-14 17:59:00,[-0.06683383 -0.24455254 -0.0726182  -0.16693416  0.09549088],[ 0.05312309 -0.01054955 -0.03821593 -0.10121598  0.10571066],208.4229233353554,99049.92334984848
89,2023-05-14 18:59:00,[ 0.05312309 -0.01054955 -0.03821593 -0.10121598  0.10571066],[ 0.0266351  -0.00414295 -0.27941003  0.03787935 -0.00969966],50.969295440929265,99100.89264528941
90,2023-05-14 19:59:00,[ 0.0266351  -0.00414295 -0.27941003  0.03787935 -0.00969966],[ 0.1160502   0.39534932 -0.0563405   0.1840229   0.02697821],17.314236416584848,99118.20688170599
91,2023-05-14 20:59:00,[ 0.1160502   0.39534932 -0.0563405   0.1840229   0.02697821],[ 0.18920265  0.00806439  0.10375717  0.04172984 -0.06352919],37.327476831752364,99155.53435853774
92,2023-05-14 21:59:00,[ 0.18920265  0.00806439  0.10375717  0.04172984 -0.06352919],[ 0.05924858  0.4215027   0.06746427  0.2736436  -0.16909543],-70.79756578733459,99084.73679275041
93,2023-05-14 22:59:00,[ 0.05924858  0.4215027   0.06746427  0.2736436  -0.16909543],[ 0.02422309  0.17576148  0.07164168  0.2101101  -0.17442708],-426.99776206917323,98657.73903068123
94,2023-05-14 23:59:00,[ 0.02422309  0.17576148  0.07164168  0.2101101  -0.17442708],[ 0.19848697  0.08316614  0.04856228  0.16987854 -0.15401395],-7.926289504893834,98649.81274117634
95,2023-05-15 00:59:00,[ 0.19848697  0.08316614  0.04856228  0.16987854 -0.15401395],[ 0.16625172 -0.05524402 -0.27578583  0.00036016 -0.07138389],-36.53830251263605,98613.2744386637
96,2023-05-15 01:59:00,[ 0.16625172 -0.05524402 -0.27578583  0.00036016 -0.07138389],[-0.1706643   0.00672747  0.16696024  0.03262158 -0.13295075],-51.81927325930937,98561.45516540439
97,2023-05-15 02:59:00,[-0.1706643   0.00672747  0.16696024  0.03262158 -0.13295075],[ 0.13754645  0.2686659  -0.00191739  0.21011606 -0.13914762],-136.23941760555726,98425.21574779884
98,2023-05-15 03:59:00,[ 0.13754645  0.2686659  -0.00191739  0.21011606 -0.13914762],[ 0.26878983  0.13960996 -0.00391511  0.050156   -0.08788682],-171.33813939572207,98253.87760840311
99,2023-05-15 04:59:00,[ 0.26878983  0.13960996 -0.00391511  0.050156   -0.08788682],[ 0.34219804  0.01559802 -0.068678   -0.2551486   0.18219554],-93.0844675296147,98160.7931408735
