step,time,old_pos,new_pos,step_pnl,portfolio_value
58,2023-05-06 11:59:00,[ 0.12481274 -0.0792136 ],[-0.08166421 -0.18168518],-34.17839343571144,101244.77319266535
59,2023-05-06 12:59:00,[-0.08166421 -0.18168518],[-0.3238357 -0.3382599],-123.7038721938753,101121.06932047148
60,2023-05-06 13:59:00,[-0.3238357 -0.3382599],[0.07933175 0.03999484],-311.32754228328184,100809.7417781882
61,2023-05-06 14:59:00,[0.07933175 0.03999484],[-0.05495922 -0.19690584],111.8218478007272,100921.56362598893
62,2023-05-06 15:59:00,[-0.05495922 -0.19690584],[-0.10899921 -0.21748105],-99.5442898974533,100822.01933609147
63,2023-05-06 16:59:00,[-0.10899921 -0.21748105],[0.34998932 0.1277932 ],226.81894694604816,101048.83828303752
64,2023-05-06 17:59:00,[0.34998932 0.1277932 ],[ 0.19737373 -0.03748121],157.6303630767065,101206.46864611423
65,2023-05-06 18:59:00,[ 0.19737373 -0.03748121],[0.3383772  0.06986758],-65.22315047529136,101141.24549563894
66,2023-05-06 19:59:00,[0.3383772  0.06986758],[0.33509487 0.05923263],-137.02020999072977,101004.22528564821
67,2023-05-06 20:59:00,[0.33509487 0.05923263],[ 0.01083966 -0.12091199],53.59797488881152,101057.82326053701
68,2023-05-06 21:59:00,[ 0.01083966 -0.12091199],[-0.10139877 -0.31366968],-83.14344272137838,100974.67981781563
69,2023-05-06 22:59:00,[-0.10139877 -0.31366968],[-0.24455754 -0.31428975],5.3617092959823935,100980.0415271116
70,2023-05-06 23:59:00,[-0.24455754 -0.31428975],[-0.14914231 -0.18284246],-10.119041735509597,100969.9224853761
71,2023-05-07 00:59:00,[-0.14914231 -0.18284246],[-0.10213964 -0.27761465],-39.8321505531912,100930.0903348229
72,2023-05-07 01:59:00,[-0.10213964 -0.27761465],[-0.05528444 -0.15269387],-43.33814093801408,100886.7521938849
73,2023-05-07 02:59:00,[-0.05528444 -0.15269387],[0.29957032 0.04974258],-21.877063648412324,100864.87513023648
74,2023-05-07 03:59:00,[0.29957032 0.04974258],[-0.02312282 -0.18584746],-18.57603096119047,100846.29909927529
75,2023-05-07 04:59:00,[-0.02312282 -0.18584746],[0.05838241 0.0145006 ],46.279109374056745,100892.57820864934
76,2023-05-07 05:59:00,[0.05838241 0.0145006 ],[ 0.02065247 -0.11034074],-2.1086367454592803,100890.46957190389
77,2023-05-07 06:59:00,[ 0.02065247 -0.11034074],[ 0.04128309 -0.1838673 ],-51.46171253373993,100839.00785937015
78,2023-05-07 07:59:00,[ 0.04128309 -0.1838673 ],[0.2528151  0.05645659],-10.511746672182998,100828.49611269796
79,2023-05-07 08:59:00,[0.2528151  0.05645659],[ 0.06514182 -0.12752444],46.17116207597845,100874.66727477394
80,2023-05-07 09:59:00,[ 0.06514182 -0.12752444],[-0.11303443 -0.2631785 ],-44.16015387533118,100830.5071208986
81,2023-05-07 10:59:00,[-0.11303443 -0.2631785 ],[0.19144894 0.08066487],35.934652770389704,100866.441773669
82,2023-05-07 11:59:00,[0.19144894 0.08066487],[ 0.00198825 -0.160425  ],-22.30241618497501,100844.13935748402
83,2023-05-07 12:59:00,[ 0.00198825 -0.160425  ],[ 0.07248322 -0.11379372],-26.342871969667044,100817.79648551435
84,2023-05-07 13:59:00,[ 0.07248322 -0.11379372],[ 0.12743573 -0.03793377],33.73537705596334,100851.53186257031
85,2023-05-07 14:59:00,[ 0.12743573 -0.03793377],[-0.04107568 -0.23768252],-8.154065129457411,100843.37779744084
86,2023-05-07 15:59:00,[-0.04107568 -0.23768252],[0.08647234 0.05109951],65.51353545616574,100908.89133289701
87,2023-05-07 16:59:00,[0.08647234 0.05109951],[ 0.19042946 -0.06567003],18.98224304803241,100927.87357594504
88,2023-05-07 17:59:00,[ 0.19042946 -0.06567003],[0.38929987 0.13791034],18.301275566803792,100946.17485151184
89,2023-05-07 18:59:00,[0.38929987 0.13791034],[0.3668099 0.0430897],-98.44430882635217,100847.73054268549
90,2023-05-07 19:59:00,[0.3668099 0.0430897],[0.3126704  0.10551859],-23.834616338575046,100823.89592634692
91,2023-05-07 20:59:00,[0.3126704  0.10551859],[0.3078475  0.00373086],-137.67904213668317,100686.21688421023
92,2023-05-07 21:59:00,[0.3078475  0.00373086],[0.24061623 0.07732964],30.922774201338335,100717.13965841156
93,2023-05-07 22:59:00,[0.24061623 0.07732964],[0.41632533 0.11692047],11.516183155061412,100728.65584156662
94,2023-05-07 23:59:00,[0.41632533 0.11692047],[0.5        0.25232503],-306.92002910638786,100421.73581246023
95,2023-05-08 00:59:00,[0.5        0.25232503],[ 0.12856655 -0.18306911],-108.39964008167206,100313.33617237856
96,2023-05-08 01:59:00,[ 0.12856655 -0.18306911],[-0.21340606 -0.29934156],-335.75279642925204,99977.58337594931
97,2023-05-08 02:59:00,[-0.21340606 -0.29934156],[0.25204545 0.10932252],305.10155565512923,100282.68493160444
98,2023-05-08 03:59:00,[0.25204545 0.10932252],[ 0.260351  -0.0484703],-81.51467967036716,100201.17025193408
99,2023-05-08 04:59:00,[ 0.260351  -0.0484703],[-0.23008244 -0.3034982 ],143.08482953736504,100344.25508147143
100,2023-05-08 05:59:00,[-0.23008244 -0.3034982 ],[0.12733296 0.06368555],151.6115800101532,100495.86666148159
101,2023-05-08 06:59:00,[0.12733296 0.06368555],[-0.1915799  -0.37556642],42.782118880933595,100538.64878036252
102,2023-05-08 07:59:00,[-0.1915799  -0.37556642],[-0.24023388 -0.28221014],-149.3793553499463,100389.26942501258
103,2023-05-08 08:59:00,[-0.24023388 -0.28221014],[ 0.11169312 -0.06112181],147.7190827174531,100536.98850773003
104,2023-05-08 09:59:00,[ 0.11169312 -0.06112181],[ 0.07663879 -0.13634801],-19.074612687449367,100517.91389504258
105,2023-05-08 10:59:00,[ 0.07663879 -0.13634801],[0.16645904 0.0392499 ],71.97706625075524,100589.89096129333
106,2023-05-08 11:59:00,[0.16645904 0.0392499 ],[-0.11813372 -0.27530038],46.32816199701443,100636.21912329034
107,2023-05-08 12:59:00,[-0.11813372 -0.27530038],[ 0.05592855 -0.11641824],-79.73538298607,100556.48374030428
108,2023-05-08 13:59:00,[ 0.05592855 -0.11641824],[-0.12737204 -0.19816098],-15.702241192149273,100540.78149911213
109,2023-05-08 14:59:00,[-0.12737204 -0.19816098],[ 0.07516979 -0.0402839 ],-122.2063377705826,100418.57516134155
110,2023-05-08 15:59:00,[ 0.07516979 -0.0402839 ],[-0.01080929 -0.19936699],-28.340404402647543,100390.2347569389
111,2023-05-08 16:59:00,[-0.01080929 -0.19936699],[-0.18734615 -0.27450854],-205.60607213226064,100184.62868480664
112,2023-05-08 17:59:00,[-0.18734615 -0.27450854],[-0.42458844 -0.3776742 ],-1012.5199644917896,99172.10872031485
113,2023-05-08 18:59:00,[-0.42458844 -0.3776742 ],[0.14277294 0.08392474],397.33475744051526,99569.44347775537
114,2023-05-08 19:59:00,[0.14277294 0.08392474],[-0.15869115 -0.24871024],56.8738677416602,99626.31734549702
115,2023-05-08 20:59:00,[-0.15869115 -0.24871024],[-0.33293486 -0.32431018],-223.84484116310387,99402.47250433391
116,2023-05-08 21:59:00,[-0.33293486 -0.32431018],[0.16864298 0.08348571],370.59081658593504,99773.06332091984
117,2023-05-08 22:59:00,[0.16864298 0.08348571],[0.41776484 0.10063776],-34.75505881524775,99738.30826210459
118,2023-05-08 23:59:00,[0.41776484 0.10063776],[ 0.14774618 -0.08806054],36.23175155176505,99774.54001365635
119,2023-05-09 00:59:00,[ 0.14774618 -0.08806054],[0.19164366 0.07816423],36.89079551365232,99811.43080917001
120,2023-05-09 01:59:00,[0.19164366 0.07816423],[ 0.00577334 -0.2530947 ],-40.83079316479463,99770.6000160052
121,2023-05-09 02:59:00,[ 0.00577334 -0.2530947 ],[ 0.10576845 -0.10657932],-82.00753829550997,99688.5924777097
122,2023-05-09 03:59:00,[ 0.10576845 -0.10657932],[0.36121202 0.13227257],-14.420171777386372,99674.17230593231
123,2023-05-09 04:59:00,[0.36121202 0.13227257],[0.36032897 0.0836135 ],-104.29798639394372,99569.87431953837
124,2023-05-09 05:59:00,[0.36032897 0.0836135 ],[0.4790975  0.18323718],-185.6767040253043,99384.19761551307
125,2023-05-09 06:59:00,[0.4790975  0.18323718],[ 0.20270793 -0.11639707],211.30463070186195,99595.50224621494
126,2023-05-09 07:59:00,[ 0.20270793 -0.11639707],[0.3911606  0.14685889],50.172678030185615,99645.67492424512
127,2023-05-09 08:59:00,[0.3911606  0.14685889],[ 0.28967887 -0.01395124],-59.53252806822315,99586.14239617689
128,2023-05-09 09:59:00,[ 0.28967887 -0.01395124],[0.3270837  0.10120571],-31.633702967981574,99554.5086932089
129,2023-05-09 10:59:00,[0.3270837  0.10120571],[0.45548224 0.14401945],-282.2627641263267,99272.24592908258
130,2023-05-09 11:59:00,[0.45548224 0.14401945],[0.28160912 0.03136502],235.34878726795935,99507.59471635053
131,2023-05-09 12:59:00,[0.28160912 0.03136502],[0.24266244 0.10723542],103.34347283341174,99610.93818918394
132,2023-05-09 13:59:00,[0.24266244 0.10723542],[ 0.23616251 -0.06189223],-45.076476383215585,99565.86171280073
133,2023-05-09 14:59:00,[ 0.23616251 -0.06189223],[0.17635058 0.00990414],-3.1138323709847864,99562.74788042974
134,2023-05-09 15:59:00,[0.17635058 0.00990414],[-0.0555526  -0.26509088],26.8206799863499,99589.5685604161
135,2023-05-09 16:59:00,[-0.0555526  -0.26509088],[0.35641256 0.24543008],105.72182986371277,99695.29039027981
136,2023-05-09 17:59:00,[0.35641256 0.24543008],[ 0.0426337  -0.22229174],-43.67241353835035,99651.61797674146
137,2023-05-09 18:59:00,[ 0.0426337  -0.22229174],[ 0.05242953 -0.17745209],-123.50372311235496,99528.1142536291
138,2023-05-09 19:59:00,[ 0.05242953 -0.17745209],[-0.17132051 -0.1673752 ],81.9851690538536,99610.09942268295
139,2023-05-09 20:59:00,[-0.17132051 -0.1673752 ],[-0.24109302 -0.323228  ],-50.77215058374993,99559.3272720992
140,2023-05-09 21:59:00,[-0.24109302 -0.323228  ],[0.15485837 0.03377179],426.4594825451817,99985.78675464437
141,2023-05-09 22:59:00,[0.15485837 0.03377179],[ 0.06301212 -0.08291595],-17.802759648676012,99967.9839949957
142,2023-05-09 23:59:00,[ 0.06301212 -0.08291595],[0.180583   0.02189358],30.688946797621053,99998.67294179331
143,2023-05-10 00:59:00,[0.180583   0.02189358],[0.31032246 0.18373023],-20.6672973472851,99978.00564444602
144,2023-05-10 01:59:00,[0.31032246 0.18373023],[0.45294744 0.16743381],-204.94102686495586,99773.06461758107
145,2023-05-10 02:59:00,[0.45294744 0.16743381],[-0.0547161  -0.21496862],353.77979854384733,100126.84441612492
146,2023-05-10 03:59:00,[-0.0547161  -0.21496862],[0.21863374 0.14673978],3.903997097729409,100130.74841322265
147,2023-05-10 04:59:00,[0.21863374 0.14673978],[0.39561957 0.17836867],-39.40744453831496,100091.34096868434
148,2023-05-10 05:59:00,[0.39561957 0.17836867],[0.24745701 0.05564626],-113.2877789213385,99978.053189763
149,2023-05-10 06:59:00,[0.24745701 0.05564626],[ 0.08655924 -0.02657936],99.50077835389305,100077.55396811689
150,2023-05-10 07:59:00,[ 0.08655924 -0.02657936],[0.08794899 0.00050107],3.39646207986857,100080.95043019675
151,2023-05-10 08:59:00,[0.08794899 0.00050107],[ 0.17806667 -0.08712719],2.8245579518422903,100083.7749881486
152,2023-05-10 09:59:00,[ 0.17806667 -0.08712719],[0.40304822 0.15453243],26.12103568278772,100109.89602383139
153,2023-05-10 10:59:00,[0.40304822 0.15453243],[ 0.15238872 -0.12225902],50.008455684556566,100159.90447951594
154,2023-05-10 11:59:00,[ 0.15238872 -0.12225902],[0.37058055 0.10473259],13.867284853113908,100173.77176436906
155,2023-05-10 12:59:00,[0.37058055 0.10473259],[0.45258608 0.17693987],-445.20255972424343,99728.56920464481
156,2023-05-10 13:59:00,[0.45258608 0.17693987],[0.3108766  0.09725232],90.07405472773885,99818.64325937255
157,2023-05-10 14:59:00,[0.3108766  0.09725232],[ 0.13125536 -0.16032751],59.63599571044668,99878.27925508299
158,2023-05-10 15:59:00,[ 0.13125536 -0.16032751],[0.25395495 0.04245487],-11.653586134785327,99866.62566894821
159,2023-05-10 16:59:00,[0.25395495 0.04245487],[-0.06454652 -0.25709075],103.0220932602045,99969.64776220842
160,2023-05-10 17:59:00,[-0.06454652 -0.25709075],[ 0.16480868 -0.02001178],-207.8451677677441,99761.80259444067
161,2023-05-10 18:59:00,[ 0.16480868 -0.02001178],[0.31754854 0.07715242],-130.84486694867735,99630.95772749199
162,2023-05-10 19:59:00,[0.31754854 0.07715242],[0.45307717 0.15532361],-211.95674210848534,99419.0009853835
163,2023-05-10 20:59:00,[0.45307717 0.15532361],[0.47151482 0.17216343],-190.16079869292525,99228.84018669058
164,2023-05-10 21:59:00,[0.47151482 0.17216343],[ 0.09571406 -0.17825133],-48.99255123020042,99179.84763546038
165,2023-05-10 22:59:00,[ 0.09571406 -0.17825133],[ 0.01571446 -0.05193279],155.58452147000747,99335.43215693039
0,2023-05-11 01:59:00,[0. 0.],[ 0.21273026 -0.5       ],0.0,99335.43215693039
1,2023-05-11 02:59:00,[ 0.21273026 -0.5       ],[ 0.3579939 -0.354813 ],-47.861940401792125,99287.57021652859
2,2023-05-11 03:59:00,[ 0.3579939 -0.354813 ],[ 0.27955374 -0.49835345],-216.98327440139275,99070.5869421272
3,2023-05-11 04:59:00,[ 0.27955374 -0.49835345],[0.39645267 0.3258492 ],295.77161383178475,99366.35855595898
4,2023-05-11 05:59:00,[0.39645267 0.3258492 ],[ 0.18096589 -0.25697988],275.33980475804685,99641.69836071703
5,2023-05-11 06:59:00,[ 0.18096589 -0.25697988],[ 0.31304786 -0.24835584],-41.913391993314995,99599.78496872372
6,2023-05-11 07:59:00,[ 0.31304786 -0.24835584],[ 0.15042032 -0.5       ],-52.76084097224892,99547.02412775147
7,2023-05-11 08:59:00,[ 0.15042032 -0.5       ],[ 0.27772856 -0.5       ],-45.31939298139372,99501.70473477007
8,2023-05-11 09:59:00,[ 0.27772856 -0.5       ],[0.4128337  0.00975128],47.92013679888411,99549.62487156896
9,2023-05-11 10:59:00,[0.4128337  0.00975128],[ 0.17895378 -0.11888273],-244.3306013802196,99305.29427018874
10,2023-05-11 11:59:00,[ 0.17895378 -0.11888273],[ 0.25044993 -0.29487708],-12.74878981543589,99292.5454803733
11,2023-05-11 12:59:00,[ 0.25044993 -0.29487708],[0.351788   0.00420835],18.65040713970626,99311.19588751301
12,2023-05-11 13:59:00,[0.351788   0.00420835],[ 0.09420035 -0.5       ],-306.8574144034283,99004.33847310957
13,2023-05-11 14:59:00,[ 0.09420035 -0.5       ],[ 0.13296132 -0.27763653],-431.4043084827633,98572.93416462681
14,2023-05-11 15:59:00,[ 0.13296132 -0.27763653],[0.41140512 0.175719  ],412.6298361790659,98985.56400080588
15,2023-05-11 16:59:00,[0.41140512 0.175719  ],[ 0.2455077  -0.04744516],29.10227221505781,99014.66627302094
16,2023-05-11 17:59:00,[ 0.2455077  -0.04744516],[0.37334588 0.144582  ],281.3190916100316,99295.98536463096
17,2023-05-11 18:59:00,[0.37334588 0.144582  ],[ 0.09159678 -0.5       ],66.72767036356407,99362.71303499452
18,2023-05-11 19:59:00,[ 0.09159678 -0.5       ],[ 0.38872674 -0.17075172],28.375139382562452,99391.08817437709
19,2023-05-11 20:59:00,[ 0.38872674 -0.17075172],[0.2099997  0.09818965],-81.68851075319185,99309.3996636239
20,2023-05-11 21:59:00,[0.2099997  0.09818965],[0.24180458 0.21627441],-94.89993358773341,99214.49973003617
21,2023-05-11 22:59:00,[0.24180458 0.21627441],[ 0.14727797 -0.14748493],-225.10628302749757,98989.39344700867
22,2023-05-11 23:59:00,[ 0.14727797 -0.14748493],[ 0.22450255 -0.25780335],-62.37564142941941,98927.01780557925
23,2023-05-12 00:59:00,[ 0.22450255 -0.25780335],[ 0.21769096 -0.12001547],-58.68415655718232,98868.33364902207
24,2023-05-12 01:59:00,[ 0.21769096 -0.12001547],[ 0.24905436 -0.3467532 ],51.033223188987265,98919.36687221106
25,2023-05-12 02:59:00,[ 0.24905436 -0.3467532 ],[0.4345346  0.40792277],158.58645865862684,99077.95333086968
26,2023-05-12 03:59:00,[0.4345346  0.40792277],[0.34628713 0.46987644],457.35949254377715,99535.31282341346
27,2023-05-12 04:59:00,[0.34628713 0.46987644],[ 0.13142991 -0.03588986],-802.2519014796495,98733.06092193381
28,2023-05-12 05:59:00,[ 0.13142991 -0.03588986],[ 0.10534956 -0.37444788],-60.78696499479219,98672.27395693901
29,2023-05-12 06:59:00,[ 0.10534956 -0.37444788],[0.254848   0.16011085],299.15113419861547,98971.42509113763
30,2023-05-12 07:59:00,[0.254848   0.16011085],[ 0.14746766 -0.48357356],26.665579439160332,98998.09067057678
31,2023-05-12 08:59:00,[ 0.14746766 -0.48357356],[0.4555991  0.38782063],241.65833584821036,99239.749006425
32,2023-05-12 09:59:00,[0.4555991  0.38782063],[ 0.14622305 -0.5       ],-178.39625643664968,99061.35274998835
33,2023-05-12 10:59:00,[ 0.14622305 -0.5       ],[ 0.2514155 -0.5      ],-127.74485643333801,98933.60789355502
34,2023-05-12 11:59:00,[ 0.2514155 -0.5      ],[ 0.28573516 -0.5       ],13.406149307826533,98947.01404286285
35,2023-05-12 12:59:00,[ 0.28573516 -0.5       ],[ 0.3887119  -0.21639857],134.65754962186526,99081.67159248472
36,2023-05-12 13:59:00,[ 0.3887119  -0.21639857],[0.38324103 0.01336126],156.1706610885356,99237.84225357325
37,2023-05-12 14:59:00,[0.38324103 0.01336126],[ 0.13192597 -0.3674789 ],229.43304921595202,99467.2753027892
38,2023-05-12 15:59:00,[ 0.13192597 -0.3674789 ],[ 0.37332797 -0.18886682],-121.12966428316105,99346.14563850604
39,2023-05-12 16:59:00,[ 0.37332797 -0.18886682],[ 0.15481238 -0.5       ],-208.29385010288968,99137.85178840316
40,2023-05-12 17:59:00,[ 0.15481238 -0.5       ],[ 0.31685233 -0.42252752],-401.0965014624696,98736.7552869407
41,2023-05-12 18:59:00,[ 0.31685233 -0.42252752],[ 0.35158825 -0.19528711],120.83018164655155,98857.58546858725
42,2023-05-12 19:59:00,[ 0.35158825 -0.19528711],[ 0.31188712 -0.2684335 ],-133.43721886229153,98724.14824972495
43,2023-05-12 20:59:00,[ 0.31188712 -0.2684335 ],[0.39060786 0.04265408],-55.349456421860836,98668.7987933031
44,2023-05-12 21:59:00,[0.39060786 0.04265408],[ 0.26099628 -0.25512052],141.22472354913293,98810.02351685223
45,2023-05-12 22:59:00,[ 0.26099628 -0.25512052],[ 0.26805282 -0.39484388],1.4495697595555654,98811.47308661179
46,2023-05-12 23:59:00,[ 0.26805282 -0.39484388],[0.43182272 0.26580557],175.91949036402252,98987.3925769758
47,2023-05-13 00:59:00,[0.43182272 0.26580557],[ 0.161821 -0.485676],89.2078225690007,99076.60039954481
48,2023-05-13 01:59:00,[ 0.161821 -0.485676],[ 0.2485048 -0.5      ],-106.6750545357707,98969.92534500905
49,2023-05-13 02:59:00,[ 0.2485048 -0.5      ],[0.41966164 0.00366413],42.246142401386436,99012.17148741044
50,2023-05-13 03:59:00,[0.41966164 0.00366413],[ 0.18875696 -0.35006538],-13.683222393021161,98998.48826501741
51,2023-05-13 04:59:00,[ 0.18875696 -0.35006538],[0.40786633 0.10091425],88.97807090483838,99087.46633592225
52,2023-05-13 05:59:00,[0.40786633 0.10091425],[0.32679734 0.0037988 ],-59.77821906819855,99027.68811685404
53,2023-05-13 06:59:00,[0.32679734 0.0037988 ],[ 0.18760735 -0.5       ],-39.86173551290097,98987.82638134115
54,2023-05-13 07:59:00,[ 0.18760735 -0.5       ],[0.32874507 0.30395684],51.42746673737,99039.25384807852
55,2023-05-13 08:59:00,[0.32874507 0.30395684],[ 0.19518752 -0.35947528],177.91207485225374,99217.16592293077
56,2023-05-13 09:59:00,[ 0.19518752 -0.35947528],[0.28052858 0.3277779 ],103.72626326146907,99320.89218619224
57,2023-05-13 10:59:00,[0.28052858 0.3277779 ],[ 0.17419651 -0.49459484],218.91738098858823,99539.80956718083
58,2023-05-13 11:59:00,[ 0.17419651 -0.49459484],[ 0.3099273 -0.5      ],46.339180521813034,99586.14874770264
59,2023-05-13 12:59:00,[ 0.3099273 -0.5      ],[ 0.2886716  -0.25844848],2.514648950394104,99588.66339665304
60,2023-05-13 13:59:00,[ 0.2886716  -0.25844848],[ 0.23509356 -0.3214577 ],3.239848295382103,99591.90324494842
61,2023-05-13 14:59:00,[ 0.23509356 -0.3214577 ],[ 0.39421675 -0.00271204],14.59935195339009,99606.50259690182
62,2023-05-13 15:59:00,[ 0.39421675 -0.00271204],[ 0.27478528 -0.20188135],-25.90474753617443,99580.59784936564
63,2023-05-13 16:59:00,[ 0.27478528 -0.20188135],[ 0.28685173 -0.26020125],-93.5402646784057,99487.05758468724
64,2023-05-13 17:59:00,[ 0.28685173 -0.26020125],[0.40883082 0.1418115 ],146.90425513043684,99633.96183981767
65,2023-05-13 18:59:00,[0.40883082 0.1418115 ],[ 0.25063244 -0.28309366],-76.46214362872078,99557.49969618894
66,2023-05-13 19:59:00,[ 0.25063244 -0.28309366],[ 0.26811135 -0.38413414],-22.14126972597839,99535.35842646296
67,2023-05-13 20:59:00,[ 0.26811135 -0.38413414],[0.40891656 0.213474  ],147.77188022629798,99683.13030668926
68,2023-05-13 21:59:00,[0.40891656 0.213474  ],[ 0.2514295 -0.1735187],-98.74286750689734,99584.38743918236
69,2023-05-13 22:59:00,[ 0.2514295 -0.1735187],[0.39659014 0.33617672],6.348160345039311,99590.7355995274
70,2023-05-13 23:59:00,[0.39659014 0.33617672],[ 0.01529531 -0.4623896 ],-81.86289233684249,99508.87270719056
71,2023-05-14 00:59:00,[ 0.01529531 -0.4623896 ],[ 0.16387552 -0.5       ],-448.765664652825,99060.10704253774
72,2023-05-14 01:59:00,[ 0.16387552 -0.5       ],[ 0.30061585 -0.09976959],2.063494686629305,99062.17053722437
73,2023-05-14 02:59:00,[ 0.30061585 -0.09976959],[ 0.04923908 -0.40811598],-93.85616430585513,98968.31437291852
74,2023-05-14 03:59:00,[ 0.04923908 -0.40811598],[0.39286092 0.08093655],186.64276325166512,99154.9571361702
75,2023-05-14 04:59:00,[0.39286092 0.08093655],[ 0.21343856 -0.19408852],-138.15910226954026,99016.79803390066
76,2023-05-14 05:59:00,[ 0.21343856 -0.19408852],[0.3145741  0.42000094],92.1227069279726,99108.92074082863
77,2023-05-14 06:59:00,[0.3145741  0.42000094],[0.26027253 0.01246833],-160.57212899723365,98948.3486118314
78,2023-05-14 07:59:00,[0.26027253 0.01246833],[0.28966007 0.24389167],71.99561098116901,99020.34422281258
79,2023-05-14 08:59:00,[0.28966007 0.24389167],[0.2131916  0.08555929],-137.67610608005361,98882.66811673253
80,2023-05-14 09:59:00,[0.2131916  0.08555929],[ 0.12765819 -0.41459754],-21.04464366409826,98861.62347306844
81,2023-05-14 10:59:00,[ 0.12765819 -0.41459754],[ 0.22861208 -0.5       ],-87.58788407513127,98774.03558899331
82,2023-05-14 11:59:00,[ 0.22861208 -0.5       ],[ 0.22457108 -0.5       ],-72.8933905265468,98701.14219846677
83,2023-05-14 12:59:00,[ 0.22457108 -0.5       ],[0.25690112 0.24132201],-76.13852213437308,98625.0036763324
84,2023-05-14 13:59:00,[0.25690112 0.24132201],[0.30283898 0.04278259],81.95396101865143,98706.95763735105
85,2023-05-14 14:59:00,[0.30283898 0.04278259],[ 0.28488657 -0.2503372 ],-49.8014767168881,98657.15616063416
86,2023-05-14 15:59:00,[ 0.28488657 -0.2503372 ],[ 0.23764814 -0.29839438],-256.28861443434346,98400.8675461998
87,2023-05-14 16:59:00,[ 0.23764814 -0.29839438],[0.3971147  0.11229667],136.75226963970698,98537.61981583951
88,2023-05-14 17:59:00,[0.3971147  0.11229667],[ 0.25822103 -0.35177997],-132.84158825932474,98404.77822758019
89,2023-05-14 18:59:00,[ 0.25822103 -0.35177997],[ 0.12836397 -0.5       ],-133.45722769008057,98271.3209998901
90,2023-05-14 19:59:00,[ 0.12836397 -0.5       ],[ 0.30537888 -0.5       ],-142.75492036208587,98128.56607952801
91,2023-05-14 20:59:00,[ 0.30537888 -0.5       ],[ 0.2132894 -0.2226525],122.6900068672401,98251.25608639525
92,2023-05-14 21:59:00,[ 0.2132894 -0.2226525],[ 0.17532967 -0.41276184],-47.741654621980416,98203.51443177328
93,2023-05-14 22:59:00,[ 0.17532967 -0.41276184],[ 0.31664664 -0.19561692],38.43663222614333,98241.95106399943
94,2023-05-14 23:59:00,[ 0.31664664 -0.19561692],[ 0.17829531 -0.457127  ],-5.199098312662849,98236.75196568677
95,2023-05-15 00:59:00,[ 0.17829531 -0.457127  ],[ 0.2008781  -0.47473273],-448.8307998701175,97787.92116581665
96,2023-05-15 01:59:00,[ 0.2008781  -0.47473273],[0.30748513 0.18677026],449.2129831699235,98237.13414898657
97,2023-05-15 02:59:00,[0.30748513 0.18677026],[ 0.14084627 -0.5       ],-2.5845071967671913,98234.54964178981
98,2023-05-15 03:59:00,[ 0.14084627 -0.5       ],[ 0.2768116 -0.4220341],121.8885344449578,98356.43817623476
99,2023-05-15 04:59:00,[ 0.2768116 -0.4220341],[ 0.36016214 -0.24867609],-120.27393415588303,98236.16424207888
100,2023-05-15 05:59:00,[ 0.36016214 -0.24867609],[ 0.2160318  -0.37589708],-250.4494990375948,97985.71474304129
101,2023-05-15 06:59:00,[ 0.2160318  -0.37589708],[0.4411169  0.34886873],523.4047979006697,98509.11954094196
102,2023-05-15 07:59:00,[0.4411169  0.34886873],[ 0.19526263 -0.02593695],-384.1017472946229,98125.01779364733
103,2023-05-15 08:59:00,[ 0.19526263 -0.02593695],[0.3730408  0.48469245],89.58404826076023,98214.6018419081
104,2023-05-15 09:59:00,[0.3730408  0.48469245],[ 0.13915236 -0.3445647 ],515.24675200742,98729.8485939155
105,2023-05-15 10:59:00,[ 0.13915236 -0.3445647 ],[ 0.2702017  -0.48821628],-66.44859361860368,98663.4000002969
106,2023-05-15 11:59:00,[ 0.2702017  -0.48821628],[0.4619287  0.47696936],198.7508529183134,98862.15085321521
107,2023-05-15 12:59:00,[0.4619287  0.47696936],[ 0.23782118 -0.01297232],-19.55159033740054,98842.5992628778
108,2023-05-15 13:59:00,[ 0.23782118 -0.01297232],[ 0.13896525 -0.5       ],-73.82500012835115,98768.77426274946
109,2023-05-15 14:59:00,[ 0.13896525 -0.5       ],[0.34257898 0.23892204],-9.682228967347015,98759.09203378212
110,2023-05-15 15:59:00,[0.34257898 0.23892204],[ 0.18735926 -0.5       ],-173.96244944099314,98585.12958434112
111,2023-05-15 16:59:00,[ 0.18735926 -0.5       ],[ 0.27140835 -0.1534135 ],-240.59357093702812,98344.5360134041
112,2023-05-15 17:59:00,[ 0.27140835 -0.1534135 ],[ 0.2544863 -0.5      ],8.562948894281345,98353.09896229838
113,2023-05-15 18:59:00,[ 0.2544863 -0.5      ],[ 0.3508381  -0.29243955],183.47793741295166,98536.57689971133
114,2023-05-15 19:59:00,[ 0.3508381  -0.29243955],[ 0.16958936 -0.5       ],-112.35321363174447,98424.22368607958
115,2023-05-15 20:59:00,[ 0.16958936 -0.5       ],[ 0.20987356 -0.28728983],-221.00352035387812,98203.22016572571
116,2023-05-15 21:59:00,[ 0.20987356 -0.28728983],[0.36527884 0.5       ],210.9279183379274,98414.14808406364
117,2023-05-15 22:59:00,[0.36527884 0.5       ],[ 0.1331613 -0.5      ],77.39339603125957,98491.5414800949
118,2023-05-15 23:59:00,[ 0.1331613 -0.5      ],[ 0.28470194 -0.13189827],-62.35499292925912,98429.18648716563
