step,time,old_pos,new_pos,step_pnl,portfolio_value
164,2023-05-10 21:59:00,[-0.33246827 -0.16757193 -0.22888708  0.10280483  0.4534705 ],[ 0.05216928 -0.03642118 -0.06542537  0.3384422   0.30219465],343.8283786407091,75492.64453037296
165,2023-05-10 22:59:00,[ 0.05216928 -0.03642118 -0.06542537  0.3384422   0.30219465],[-0.03451071 -0.19277352  0.31979477 -0.03492639  0.4603525 ],-158.58414916766168,75334.0603812053
0,2023-05-11 01:59:00,[0. 0. 0. 0. 0.],[-0.19324319  0.23198794  0.3418382   0.3644831   0.15798439],-97.14604569849938,75236.91433550681
1,2023-05-11 02:59:00,[-0.19324319  0.23198794  0.3418382   0.3644831   0.15798439],[-0.0114183   0.37550855  0.17893615  0.5         0.12890936],-66.54490235512193,75170.36943315169
2,2023-05-11 03:59:00,[-0.0114183   0.37550855  0.17893615  0.5         0.12890936],[-0.20351312  0.22248307  0.32708785  0.44825855  0.24754362],-320.90287707113805,74849.46655608054
3,2023-05-11 04:59:00,[-0.20351312  0.22248307  0.32708785  0.44825855  0.24754362],[-0.2753405   0.02161047 -0.00242956  0.01854625  0.23293036],-199.213988583483,74650.25256749707
4,2023-05-11 05:59:00,[-0.2753405   0.02161047 -0.00242956  0.01854625  0.23293036],[-0.2837928  -0.1984584   0.21405533  0.14919002  0.17827606],99.61621850960195,74749.86878600667
5,2023-05-11 06:59:00,[-0.2837928  -0.1984584   0.21405533  0.14919002  0.17827606],[-0.14066814  0.07841379  0.21939668  0.45777458  0.06420294],28.679496443091303,74778.54828244976
6,2023-05-11 07:59:00,[-0.14066814  0.07841379  0.21939668  0.45777458  0.06420294],[ 0.04361106  0.06610253  0.23760326  0.27807865 -0.09538034],-163.92384740986853,74614.62443503989
7,2023-05-11 08:59:00,[ 0.04361106  0.06610253  0.23760326  0.27807865 -0.09538034],[-0.14692532  0.09854942  0.3360737   0.34323806  0.07317945],98.96594478327243,74713.59037982316
8,2023-05-11 09:59:00,[-0.14692532  0.09854942  0.3360737   0.34323806  0.07317945],[-0.31332192  0.08971689  0.22279546  0.25291303  0.29975894],-183.70806623176546,74529.8823135914
9,2023-05-11 10:59:00,[-0.31332192  0.08971689  0.22279546  0.25291303  0.29975894],[ 0.04423409  0.25970662  0.02805149  0.28305882 -0.1116302 ],-418.17206773679254,74111.7102458546
10,2023-05-11 11:59:00,[ 0.04423409  0.25970662  0.02805149  0.28305882 -0.1116302 ],[-0.17074262  0.19861874  0.28005332  0.37374684  0.25307342],-70.4903617739008,74041.2198840807
11,2023-05-11 12:59:00,[-0.17074262  0.19861874  0.28005332  0.37374684  0.25307342],[-0.27853203 -0.09930272  0.07386504 -0.08015498  0.19864303],-540.7922867844828,73500.4275972962
12,2023-05-11 13:59:00,[-0.27853203 -0.09930272  0.07386504 -0.08015498  0.19864303],[-0.01382727  0.43763196  0.1706548   0.43512884 -0.18965273],119.63205722199129,73620.05965451819
13,2023-05-11 14:59:00,[-0.01382727  0.43763196  0.1706548   0.43512884 -0.18965273],[-0.2716145   0.06523462  0.36337155  0.2632787   0.18504287],264.7956539787312,73884.85530849692
14,2023-05-11 15:59:00,[-0.2716145   0.06523462  0.36337155  0.2632787   0.18504287],[-0.18312483 -0.04585894  0.07794894  0.22872491  0.16014226],-250.5825432514149,73634.2727652455
15,2023-05-11 16:59:00,[-0.18312483 -0.04585894  0.07794894  0.22872491  0.16014226],[-0.19014332 -0.40005928  0.13805135 -0.16730134  0.2593527 ],-92.34250110953975,73541.93026413597
16,2023-05-11 17:59:00,[-0.19014332 -0.40005928  0.13805135 -0.16730134  0.2593527 ],[-0.29936048 -0.29352808  0.13266999 -0.13112348  0.16988878],-544.1633224199903,72997.76694171598
17,2023-05-11 18:59:00,[-0.29936048 -0.29352808  0.13266999 -0.13112348  0.16988878],[-0.04810877  0.2682336   0.22724333  0.34448156 -0.20220864],277.8878200558724,73275.65476177185
18,2023-05-11 19:59:00,[-0.04810877  0.2682336   0.22724333  0.34448156 -0.20220864],[-0.0130162   0.36615193  0.16063713  0.5         0.1711329 ],-24.542819720683248,73251.11194205117
19,2023-05-11 20:59:00,[-0.0130162   0.36615193  0.16063713  0.5         0.1711329 ],[ 0.01953607  0.18760426 -0.07357125  0.04296802  0.0884558 ],-548.3889768820663,72702.7229651691
20,2023-05-11 21:59:00,[ 0.01953607  0.18760426 -0.07357125  0.04296802  0.0884558 ],[-0.10287946  0.39757058 -0.06110924  0.19562687  0.21179177],-114.47230917783064,72588.25065599127
21,2023-05-11 22:59:00,[-0.10287946  0.39757058 -0.06110924  0.19562687  0.21179177],[-0.04637852  0.44347692  0.02635527  0.30474737  0.01371404],-336.6906316385337,72251.56002435274
22,2023-05-11 23:59:00,[-0.04637852  0.44347692  0.02635527  0.30474737  0.01371404],[-0.07303721  0.07378268  0.01553711  0.05027447  0.10689223],-289.4337658733351,71962.1262584794
23,2023-05-12 00:59:00,[-0.07303721  0.07378268  0.01553711  0.05027447  0.10689223],[ 0.08485129  0.301336   -0.03372319  0.20903043 -0.06915677],-106.28581425172695,71855.84044422768
24,2023-05-12 01:59:00,[ 0.08485129  0.301336   -0.03372319  0.20903043 -0.06915677],[-0.34528401  0.03637875  0.29296184  0.14735946  0.38581842],113.63666890128235,71969.47711312896
25,2023-05-12 02:59:00,[-0.34528401  0.03637875  0.29296184  0.14735946  0.38581842],[-0.28744835  0.0568485   0.06569763  0.17782061  0.3760755 ],-81.41518090523363,71888.06193222373
26,2023-05-12 03:59:00,[-0.28744835  0.0568485   0.06569763  0.17782061  0.3760755 ],[-0.29907084 -0.3025058   0.04619396 -0.08630676  0.43815202],5.895378690425847,71893.95731091416
27,2023-05-12 04:59:00,[-0.29907084 -0.3025058   0.04619396 -0.08630676  0.43815202],[-0.00167664  0.48235497  0.06948244  0.49652097 -0.19043186],-218.77780532608887,71675.17950558808
28,2023-05-12 05:59:00,[-0.00167664  0.48235497  0.06948244  0.49652097 -0.19043186],[ 0.2577169   0.429492    0.09668078  0.43753216 -0.08104454],-301.05599670986606,71374.12350887821
29,2023-05-12 06:59:00,[ 0.2577169   0.429492    0.09668078  0.43753216 -0.08104454],[ 0.12665078  0.30267662 -0.16053167  0.11194239  0.05453913],-359.7260071101822,71014.39750176803
30,2023-05-12 07:59:00,[ 0.12665078  0.30267662 -0.16053167  0.11194239  0.05453913],[-0.06644557  0.02350033  0.13439183  0.07360176  0.15342982],-206.84969853206115,70807.54780323597
31,2023-05-12 08:59:00,[-0.06644557  0.02350033  0.13439183  0.07360176  0.15342982],[0.00522449 0.2664101  0.01124881 0.42585626 0.20968235],-223.82174655014205,70583.72605668583
32,2023-05-12 09:59:00,[0.00522449 0.2664101  0.01124881 0.42585626 0.20968235],[-0.18979447 -0.06951715  0.2066308   0.09917932  0.16355124],-251.39171748751832,70332.3343391983
33,2023-05-12 10:59:00,[-0.18979447 -0.06951715  0.2066308   0.09917932  0.16355124],[-0.22669095  0.18204114  0.41714954  0.3613024   0.09506914],-108.527190330921,70223.80714886739
34,2023-05-12 11:59:00,[-0.22669095  0.18204114  0.41714954  0.3613024   0.09506914],[-0.13599426  0.1779437   0.3247055   0.47617835  0.02616696],87.05361939522793,70310.86076826262
35,2023-05-12 12:59:00,[-0.13599426  0.1779437   0.3247055   0.47617835  0.02616696],[-0.08379328  0.16637893  0.19586174  0.5         0.24158572],156.42444613494638,70467.28521439756
36,2023-05-12 13:59:00,[-0.08379328  0.16637893  0.19586174  0.5         0.24158572],[-0.2771499  -0.05004117  0.12154034  0.10796601  0.3610969 ],-29.925838190328793,70437.35937620723
37,2023-05-12 14:59:00,[-0.2771499  -0.05004117  0.12154034  0.10796601  0.3610969 ],[-0.26737878 -0.0568673   0.37279058  0.2737927   0.12023823],231.1844592870733,70668.5438354943
38,2023-05-12 15:59:00,[-0.26737878 -0.0568673   0.37279058  0.2737927   0.12023823],[-0.3258415  -0.12767527  0.23392713  0.08518528  0.17670007],43.955997618368954,70712.49983311267
39,2023-05-12 16:59:00,[-0.3258415  -0.12767527  0.23392713  0.08518528  0.17670007],[ 0.00199418  0.1944415   0.14157774  0.25248042 -0.30996495],92.6231723129918,70805.12300542566
40,2023-05-12 17:59:00,[ 0.00199418  0.1944415   0.14157774  0.25248042 -0.30996495],[-0.2635631   0.24802342  0.3051476   0.309705    0.2088861 ],-283.7489172969273,70521.37408812874
41,2023-05-12 18:59:00,[-0.2635631   0.24802342  0.3051476   0.309705    0.2088861 ],[-0.30603725 -0.01274016  0.28314596  0.32224777  0.28486517],-55.1879082180896,70466.18617991064
42,2023-05-12 19:59:00,[-0.30603725 -0.01274016  0.28314596  0.32224777  0.28486517],[-0.2325984  -0.18380046  0.2515348   0.24721678  0.19680668],277.56579344453144,70743.75197335517
43,2023-05-12 20:59:00,[-0.2325984  -0.18380046  0.2515348   0.24721678  0.19680668],[-0.17458205  0.21061142  0.14861567  0.34747466  0.22133392],-287.7936754232668,70455.95829793191
44,2023-05-12 21:59:00,[-0.17458205  0.21061142  0.14861567  0.34747466  0.22133392],[-0.36500537 -0.18625972  0.21920916  0.01510595  0.29688865],44.01593535242161,70499.97423328433
45,2023-05-12 22:59:00,[-0.36500537 -0.18625972  0.21920916  0.01510595  0.29688865],[-0.04157743  0.32871094  0.17425746  0.5        -0.0477608 ],-197.1612429845324,70302.8129902998
46,2023-05-12 23:59:00,[-0.04157743  0.32871094  0.17425746  0.5        -0.0477608 ],[-0.2707374  -0.03282345 -0.03436647 -0.12535019  0.18046835],-164.02505400716066,70138.78793629265
47,2023-05-13 00:59:00,[-0.2707374  -0.03282345 -0.03436647 -0.12535019  0.18046835],[-0.26872373 -0.15617079  0.12617837 -0.26462445 -0.07827047],-14.01985652491042,70124.76807976773
48,2023-05-13 01:59:00,[-0.26872373 -0.15617079  0.12617837 -0.26462445 -0.07827047],[-0.09657355  0.22620931  0.33896148  0.43198335  0.04733672],-260.2326014699513,69864.53547829778
49,2023-05-13 02:59:00,[-0.09657355  0.22620931  0.33896148  0.43198335  0.04733672],[-0.1901632   0.1176552   0.11413482  0.31697366  0.24925299],30.332978055765214,69894.86845635355
50,2023-05-13 03:59:00,[-0.1901632   0.1176552   0.11413482  0.31697366  0.24925299],[-0.33792186 -0.2636431   0.32209513  0.10411253  0.32744658],-120.39002690323356,69774.47842945032
51,2023-05-13 04:59:00,[-0.33792186 -0.2636431   0.32209513  0.10411253  0.32744658],[-0.38543886 -0.11022581  0.12145059 -0.08220194  0.09470986],-207.78911676627774,69566.68931268404
52,2023-05-13 05:59:00,[-0.38543886 -0.11022581  0.12145059 -0.08220194  0.09470986],[-0.32531562 -0.17587906  0.12193768 -0.06992183  0.16974443],-21.817420112602928,69544.87189257143
53,2023-05-13 06:59:00,[-0.32531562 -0.17587906  0.12193768 -0.06992183  0.16974443],[-0.29922408 -0.1147022   0.31452203  0.0109614  -0.0546797 ],-3.9354484963784575,69540.93644407505
54,2023-05-13 07:59:00,[-0.29922408 -0.1147022   0.31452203  0.0109614  -0.0546797 ],[-0.05728394  0.24448042 -0.01134275  0.2664604   0.06545041],-105.59904724781867,69435.33739682724
55,2023-05-13 08:59:00,[-0.05728394  0.24448042 -0.01134275  0.2664604   0.06545041],[-0.18134886  0.10537864  0.2521746   0.38052472  0.26001924],-2.926889724005136,69432.41050710322
56,2023-05-13 09:59:00,[-0.18134886  0.10537864  0.2521746   0.38052472  0.26001924],[ 0.00964133  0.13360105 -0.15803267  0.03529748  0.02101018],-318.7589290274713,69113.65157807575
57,2023-05-13 10:59:00,[ 0.00964133  0.13360105 -0.15803267  0.03529748  0.02101018],[-0.27967924 -0.04286108  0.22317885  0.06091931  0.19571586],-59.83023704651754,69053.82134102922
58,2023-05-13 11:59:00,[-0.27967924 -0.04286108  0.22317885  0.06091931  0.19571586],[-0.26773793  0.0735131   0.30631945  0.2619193   0.0459906 ],-82.90664443054456,68970.91469659867
59,2023-05-13 12:59:00,[-0.26773793  0.0735131   0.30631945  0.2619193   0.0459906 ],[-0.2983507  -0.16575843  0.30365485  0.23731326  0.18460976],88.62283359838781,69059.53753019706
60,2023-05-13 13:59:00,[-0.2983507  -0.16575843  0.30365485  0.23731326  0.18460976],[-0.3282528  -0.26357412  0.38871396  0.17819767  0.2521554 ],3.2477266231736834,69062.78525682024
61,2023-05-13 14:59:00,[-0.3282528  -0.26357412  0.38871396  0.17819767  0.2521554 ],[-0.26595536  0.18685447  0.1566788   0.22561756  0.04997061],-298.60569080729255,68764.17956601294
62,2023-05-13 15:59:00,[-0.26595536  0.18685447  0.1566788   0.22561756  0.04997061],[-0.17287154  0.27212045  0.099241    0.30388126  0.10296535],-24.41576141551644,68739.76380459743
63,2023-05-13 16:59:00,[-0.17287154  0.27212045  0.099241    0.30388126  0.10296535],[-0.17394975  0.16200736  0.09822385  0.20433153  0.1719829 ],-207.89632622819576,68531.86747836924
64,2023-05-13 17:59:00,[-0.17394975  0.16200736  0.09822385  0.20433153  0.1719829 ],[-0.14886627  0.22287393  0.06628301  0.33089694  0.27696946],3.924229644951053,68535.79170801419
65,2023-05-13 18:59:00,[-0.14886627  0.22287393  0.06628301  0.33089694  0.27696946],[-0.21146803  0.26909354  0.14062321  0.25175112  0.19911006],-182.2878715426101,68353.50383647159
66,2023-05-13 19:59:00,[-0.21146803  0.26909354  0.14062321  0.25175112  0.19911006],[-0.30282727  0.01369603  0.30998585  0.28919634  0.22326429],27.49109877047659,68380.99493524207
67,2023-05-13 20:59:00,[-0.30282727  0.01369603  0.30998585  0.28919634  0.22326429],[-0.17697355  0.01485553  0.08205684  0.3295743   0.15311922],146.56086650094505,68527.55580174302
68,2023-05-13 21:59:00,[-0.17697355  0.01485553  0.08205684  0.3295743   0.15311922],[0.03219757 0.40040886 0.09705673 0.5        0.05936099],-131.7491829822175,68395.80661876079
69,2023-05-13 22:59:00,[0.03219757 0.40040886 0.09705673 0.5        0.05936099],[-0.2122423  -0.05512618  0.0698315   0.16778488  0.49016201],35.541390175452435,68431.34800893624
70,2023-05-13 23:59:00,[-0.2122423  -0.05512618  0.0698315   0.16778488  0.49016201],[ 0.03921252  0.2909915   0.17145705  0.34729597 -0.21733044],-171.51763706809183,68259.83037186816
71,2023-05-14 00:59:00,[ 0.03921252  0.2909915   0.17145705  0.34729597 -0.21733044],[0.03240308 0.46870387 0.33167508 0.5        0.15675244],-240.33426572586546,68019.4961061423
72,2023-05-14 01:59:00,[0.03240308 0.46870387 0.33167508 0.5        0.15675244],[-0.34230745 -0.29463744  0.26361883  0.03041565  0.4755209 ],140.8395907102147,68160.3356968525
73,2023-05-14 02:59:00,[-0.34230745 -0.29463744  0.26361883  0.03041565  0.4755209 ],[ 0.03074731  0.11896019  0.14229774  0.15549092 -0.25969696],-173.73333484075107,67986.60236201175
74,2023-05-14 03:59:00,[ 0.03074731  0.11896019  0.14229774  0.15549092 -0.25969696],[-0.08351013  0.26854903  0.03194043  0.32361335  0.22022976],-44.79133226977399,67941.81102974198
75,2023-05-14 04:59:00,[-0.08351013  0.26854903  0.03194043  0.32361335  0.22022976],[0.0333318  0.44892955 0.0536304  0.49503782 0.0499233 ],-217.97690645459377,67723.83412328738
76,2023-05-14 05:59:00,[0.0333318  0.44892955 0.0536304  0.49503782 0.0499233 ],[-0.09387788  0.238723   -0.15522207  0.09546474  0.26473626],-209.09542353716859,67514.7386997502
77,2023-05-14 06:59:00,[-0.09387788  0.238723   -0.15522207  0.09546474  0.26473626],[-0.2443639  -0.02294574  0.01620879  0.04478343  0.35478103],-154.93250792058234,67359.80619182962
78,2023-05-14 07:59:00,[-0.2443639  -0.02294574  0.01620879  0.04478343  0.35478103],[-0.34750876 -0.39670557  0.18861079 -0.10320015  0.49316505],-92.33357603324964,67267.47261579636
79,2023-05-14 08:59:00,[-0.34750876 -0.39670557  0.18861079 -0.10320015  0.49316505],[-0.17263047 -0.12750745 -0.01253196 -0.15454662 -0.01878895],-319.0185684316168,66948.45404736474
80,2023-05-14 09:59:00,[-0.17263047 -0.12750745 -0.01253196 -0.15454662 -0.01878895],[-0.00201753  0.46763843  0.17385261  0.49220255 -0.0635163 ],-107.2496838916781,66841.20436347305
81,2023-05-14 10:59:00,[-0.00201753  0.46763843  0.17385261  0.49220255 -0.0635163 ],[-0.06485108  0.254462    0.23684679  0.3820631   0.0141121 ],-112.16760418926948,66729.03675928379
82,2023-05-14 11:59:00,[-0.06485108  0.254462    0.23684679  0.3820631   0.0141121 ],[-0.15360388  0.26598662  0.3782716   0.47084296  0.07273546],-39.06506307825814,66689.97169620552
83,2023-05-14 12:59:00,[-0.15360388  0.26598662  0.3782716   0.47084296  0.07273546],[ 0.18424425  0.0404914  -0.20675713 -0.001801   -0.0810717 ],-591.5115051937944,66098.46019101173
84,2023-05-14 13:59:00,[ 0.18424425  0.0404914  -0.20675713 -0.001801   -0.0810717 ],[-0.05781713  0.1702099   0.00087622  0.28311974  0.2784326 ],-93.55303753251594,66004.90715347922
85,2023-05-14 14:59:00,[-0.05781713  0.1702099   0.00087622  0.28311974  0.2784326 ],[-0.24283604 -0.2479515   0.08172925 -0.29812616  0.12292589],-275.76765259016014,65729.13950088905
86,2023-05-14 15:59:00,[-0.24283604 -0.2479515   0.08172925 -0.29812616  0.12292589],[ 0.01810325  0.11302844  0.03267675  0.10212899 -0.17707254],400.27819382020135,66129.41769470925
87,2023-05-14 16:59:00,[ 0.01810325  0.11302844  0.03267675  0.10212899 -0.17707254],[-0.24044304 -0.10987634  0.11057055  0.06895711  0.3761744 ],0.40399013496454383,66129.82168484421
88,2023-05-14 17:59:00,[-0.24044304 -0.10987634  0.11057055  0.06895711  0.3761744 ],[-0.3461461  -0.16943273  0.2154547  -0.05776024  0.14468959],3.746707586105053,66133.56839243032
89,2023-05-14 18:59:00,[-0.3461461  -0.16943273  0.2154547  -0.05776024  0.14468959],[-0.3063066  -0.10728797  0.46059856  0.21596138  0.07549517],-68.50106627703867,66065.06732615328
90,2023-05-14 19:59:00,[-0.3063066  -0.10728797  0.46059856  0.21596138  0.07549517],[-0.19455555  0.22424467  0.31143948  0.414556   -0.0747216 ],-147.27419797292717,65917.79312818035
91,2023-05-14 20:59:00,[-0.19455555  0.22424467  0.31143948  0.414556   -0.0747216 ],[-0.1380889  -0.05010974 -0.0385366  -0.20002477 -0.06941949],-88.63988328934641,65829.153244891
92,2023-05-14 21:59:00,[-0.1380889  -0.05010974 -0.0385366  -0.20002477 -0.06941949],[ 0.07424454  0.4488641   0.07739878  0.36348116 -0.17084675],-29.38423457975376,65799.76901031124
93,2023-05-14 22:59:00,[ 0.07424454  0.4488641   0.07739878  0.36348116 -0.17084675],[0.07744914 0.37992072 0.0103184  0.37303782 0.08772613],-435.10422017700085,65364.66479013424
94,2023-05-14 23:59:00,[0.07744914 0.37992072 0.0103184  0.37303782 0.08772613],[-0.06236171  0.04193088  0.0281896  -0.01073232 -0.0545892 ],-100.4441918446525,65264.22059828958
95,2023-05-15 00:59:00,[-0.06236171  0.04193088  0.0281896  -0.01073232 -0.0545892 ],[-0.32901198 -0.16280645  0.35219747  0.09219056  0.2081589 ],-124.80430888473639,65139.41628940485
96,2023-05-15 01:59:00,[-0.32901198 -0.16280645  0.35219747  0.09219056  0.2081589 ],[ 0.0319709   0.00881036 -0.07344888  0.04981681 -0.05780256],-49.30758533978364,65090.10870406507
97,2023-05-15 02:59:00,[ 0.0319709   0.00881036 -0.07344888  0.04981681 -0.05780256],[-0.12672204  0.21001327  0.23763087  0.23947553 -0.0165276 ],-102.86481438917836,64987.24388967589
98,2023-05-15 03:59:00,[-0.12672204  0.21001327  0.23763087  0.23947553 -0.0165276 ],[-0.1967704   0.0723246   0.17135617  0.10122603  0.05126713],-162.6727382800836,64824.57115139581
99,2023-05-15 04:59:00,[-0.1967704   0.0723246   0.17135617  0.10122603  0.05126713],[-0.34266633 -0.17244565  0.18935019 -0.1682443   0.25913963],-243.33671876463356,64581.23443263117
100,2023-05-15 05:59:00,[-0.34266633 -0.17244565  0.18935019 -0.1682443   0.25913963],[-0.19307713 -0.01110183  0.12638076 -0.0290869  -0.1007431 ],50.25770978371339,64631.492142414885
101,2023-05-15 06:59:00,[-0.19307713 -0.01110183  0.12638076 -0.0290869  -0.1007431 ],[-0.18124795 -0.03829731 -0.02470249  0.09980908  0.24246402],58.3692484662906,64689.861390881175
102,2023-05-15 07:59:00,[-0.18124795 -0.03829731 -0.02470249  0.09980908  0.24246402],[-0.06148581  0.11998963 -0.03206729  0.09787032  0.08441882],-107.80485282505235,64582.056538056124
103,2023-05-15 08:59:00,[-0.06148581  0.11998963 -0.03206729  0.09787032  0.08441882],[-0.00635486  0.30392185 -0.09579015  0.38160405  0.21160717],-229.09756521330874,64352.95897284282
104,2023-05-15 09:59:00,[-0.00635486  0.30392185 -0.09579015  0.38160405  0.21160717],[-0.18867949  0.10232969  0.25764963  0.3077587   0.274263  ],145.27414088587034,64498.23311372869
105,2023-05-15 10:59:00,[-0.18867949  0.10232969  0.25764963  0.3077587   0.274263  ],[-0.3800473  -0.15068103  0.31876057  0.0136588   0.28148448],111.03927719502862,64609.27239092372
106,2023-05-15 11:59:00,[-0.3800473  -0.15068103  0.31876057  0.0136588   0.28148448],[-0.2132512  -0.13136913 -0.03955038  0.06446308  0.22083838],-114.81980403335044,64494.452586890366
107,2023-05-15 12:59:00,[-0.2132512  -0.13136913 -0.03955038  0.06446308  0.22083838],[-0.30139542 -0.12602104  0.08699079 -0.10720383  0.22782515],-48.58269132721816,64445.86989556315
108,2023-05-15 13:59:00,[-0.30139542 -0.12602104  0.08699079 -0.10720383  0.22782515],[-0.32473224 -0.07163209  0.44372153  0.16532533  0.07959189],18.960937294846637,64464.830832857995
109,2023-05-15 14:59:00,[-0.32473224 -0.07163209  0.44372153  0.16532533  0.07959189],[-0.27770907  0.00747831  0.07290503 -0.02011038  0.15878597],-201.7306521774373,64263.10018068056
110,2023-05-15 15:59:00,[-0.27770907  0.00747831  0.07290503 -0.02011038  0.15878597],[-0.12802246  0.00427651  0.22803706  0.27240828  0.02404991],-10.119105018111785,64252.98107566244
111,2023-05-15 16:59:00,[-0.12802246  0.00427651  0.22803706  0.27240828  0.02404991],[-0.3533542  -0.32827434  0.27876085 -0.00876835  0.33880523],89.85471531290949,64342.835790975354
112,2023-05-15 17:59:00,[-0.3533542  -0.32827434  0.27876085 -0.00876835  0.33880523],[-0.24242088  0.11315077  0.36292112  0.30525115  0.01637561],-160.748350333595,64182.08744064176
113,2023-05-15 18:59:00,[-0.24242088  0.11315077  0.36292112  0.30525115  0.01637561],[-0.19705     0.17269287  0.18650353  0.30714202  0.0705151 ],-209.49285385210106,63972.59458678966
114,2023-05-15 19:59:00,[-0.19705     0.17269287  0.18650353  0.30714202  0.0705151 ],[-0.18924005  0.22303064  0.26298958  0.22794963  0.10913247],-151.04463632271762,63821.54995046694
115,2023-05-15 20:59:00,[-0.18924005  0.22303064  0.26298958  0.22794963  0.10913247],[-0.299073   -0.07883801  0.34152126  0.25063884  0.17285438],138.54946353098336,63960.09941399792
116,2023-05-15 21:59:00,[-0.299073   -0.07883801  0.34152126  0.25063884  0.17285438],[-0.23254038  0.12060153 -0.02509325  0.16828367  0.35440537],-294.7761697430673,63665.323244254854
117,2023-05-15 22:59:00,[-0.23254038  0.12060153 -0.02509325  0.16828367  0.35440537],[-0.07450873  0.22910374  0.25394782  0.4750968   0.12282385],-15.793322165020568,63649.52992208983
118,2023-05-15 23:59:00,[-0.07450873  0.22910374  0.25394782  0.4750968   0.12282385],[0.0022991  0.19707808 0.22657827 0.5        0.14750959],76.38737507278255,63725.91729716261
119,2023-05-16 00:59:00,[0.0022991  0.19707808 0.22657827 0.5        0.14750959],[-0.29942244 -0.15979198  0.04893377 -0.05388101  0.36497605],-106.78333288857344,63619.133964274035
120,2023-05-16 01:59:00,[-0.29942244 -0.15979198  0.04893377 -0.05388101  0.36497605],[ 0.11020015  0.12057743  0.11018774  0.18297346 -0.36745238],588.7459360360315,64207.879900310065
121,2023-05-16 02:59:00,[ 0.11020015  0.12057743  0.11018774  0.18297346 -0.36745238],[-0.24867123  0.20279518  0.10900088  0.15277801  0.34649226],250.271846070275,64458.15174638034
122,2023-05-16 03:59:00,[-0.24867123  0.20279518  0.10900088  0.15277801  0.34649226],[-0.34878856 -0.05685487  0.22844552  0.15652236  0.2711101 ],122.36018946224127,64580.51193584258
123,2023-05-16 04:59:00,[-0.34878856 -0.05685487  0.22844552  0.15652236  0.2711101 ],[-0.02145977  0.3794006   0.06546172  0.30701795 -0.07865749],-388.5299258646393,64191.98200997794
124,2023-05-16 05:59:00,[-0.02145977  0.3794006   0.06546172  0.30701795 -0.07865749],[-0.12239021  0.19106185  0.22559762  0.4493285   0.10531476],268.06061503817983,64460.04262501612
125,2023-05-16 06:59:00,[-0.12239021  0.19106185  0.22559762  0.4493285   0.10531476],[-0.09717818  0.37729508  0.26766342  0.4888092   0.06623954],-72.57868239088342,64387.46394262523
126,2023-05-16 07:59:00,[-0.09717818  0.37729508  0.26766342  0.4888092   0.06623954],[-0.14347474  0.14597934  0.03707432  0.26382402  0.2590318 ],-365.48460997858973,64021.979332646646
127,2023-05-16 08:59:00,[-0.14347474  0.14597934  0.03707432  0.26382402  0.2590318 ],[-0.25346124 -0.11047492  0.32315242  0.07253716  0.14773282],-192.89572467109787,63829.083607975546
128,2023-05-16 09:59:00,[-0.25346124 -0.11047492  0.32315242  0.07253716  0.14773282],[-0.06561536  0.3659178   0.36257267  0.5        -0.05380693],-176.18368588140882,63652.89992209414
129,2023-05-16 10:59:00,[-0.06561536  0.3659178   0.36257267  0.5        -0.05380693],[-0.23209897  0.0599824   0.39890718  0.37814048  0.10728137],226.56753063007005,63879.46745272421
130,2023-05-16 11:59:00,[-0.23209897  0.0599824   0.39890718  0.37814048  0.10728137],[-0.06398866  0.3372395   0.29080817  0.5        -0.00208843],-231.80626168780827,63647.6611910364
131,2023-05-16 12:59:00,[-0.06398866  0.3372395   0.29080817  0.5        -0.00208843],[0.01542765 0.32035238 0.0722003  0.5        0.19831459],107.00326274706138,63754.664453783465
132,2023-05-16 13:59:00,[0.01542765 0.32035238 0.0722003  0.5        0.19831459],[-0.0717908   0.11976793 -0.05320812  0.3252838   0.2849205 ],138.70946533265368,63893.37391911612
133,2023-05-16 14:59:00,[-0.0717908   0.11976793 -0.05320812  0.3252838   0.2849205 ],[ 0.03697622  0.46136254  0.15089333  0.4916837  -0.0705401 ],-54.944042744790224,63838.42987637133
134,2023-05-16 15:59:00,[ 0.03697622  0.46136254  0.15089333  0.4916837  -0.0705401 ],[-0.07555048  0.35900733  0.01821022  0.3401354   0.23503947],-491.63048224491376,63346.799394126414
135,2023-05-16 16:59:00,[-0.07555048  0.35900733  0.01821022  0.3401354   0.23503947],[ 0.07537694  0.3734357  -0.0788044   0.40130007  0.10884783],-218.00212211961426,63128.7972720068
136,2023-05-16 17:59:00,[ 0.07537694  0.3734357  -0.0788044   0.40130007  0.10884783],[-0.1600624  -0.16552407  0.1634539   0.15565851  0.19038527],215.94634541958987,63344.743617426386
137,2023-05-16 18:59:00,[-0.1600624  -0.16552407  0.1634539   0.15565851  0.19038527],[-0.15453687  0.0625254   0.29037037  0.37333697  0.18572114],-90.99622228690993,63253.74739513948
138,2023-05-16 19:59:00,[-0.15453687  0.0625254   0.29037037  0.37333697  0.18572114],[-0.3682958  -0.18748635  0.39400828  0.13994779  0.24344166],-123.6830821546196,63130.06431298486
139,2023-05-16 20:59:00,[-0.3682958  -0.18748635  0.39400828  0.13994779  0.24344166],[ 0.0588655   0.35638118  0.10580699  0.39291373 -0.267102  ],-239.72491927610463,62890.33939370875
